5001  0.0100000000	
13.37	-0.734203701
13.38	-0.743821189
13.39	-0.752704615
13.4	-0.760845213
13.41	-0.768234949
13.42	-0.774866529
13.43	-0.78073341
13.44	-0.785829801
13.45	-0.790150672
13.46	-0.793691761
13.47	-0.796449572
13.48	-0.798421383
13.49	-0.799605248
13.5	-0.8
13.51	-0.799605248
13.52	-0.798421383
13.53	-0.796449572
13.54	-0.793691761
13.55	-0.790150672
13.56	-0.785829801
13.57	-0.78073341
13.58	-0.774866529
13.59	-0.768234949
13.6	-0.760845213
13.61	-0.752704615
13.62	-0.743821189
13.63	-0.734203701
13.64	-0.723861642
13.65	-0.712805219
13.66	-0.701045344
13.67	-0.688593622
13.68	-0.67546234
13.69	-0.661664459
13.7	-0.647213595
13.71	-0.63212401
13.72	-0.616410594
13.73	-0.600088856
13.74	-0.583174902
13.75	-0.565685425
13.76	-0.547637685
13.77	-0.529049492
13.78	-0.509939192
13.79	-0.490325643
13.8	-0.470228202
13.81	-0.449666702
13.82	-0.428661436
13.83	-0.407233133
13.84	-0.385402939
13.85	-0.3631924
13.86	-0.340623433
13.87	-0.317718313
13.88	-0.294499642
13.89	-0.270990336
13.9	-0.247213595
13.91	-0.223192885
13.92	-0.19895191
13.93	-0.174514593
13.94	-0.149905052
13.95	-0.125147572
13.96	-0.100266587
13.97	-0.075286651
13.98	-0.050232416
13.99	-0.025128607
14	-1.37217E-15
14.01	0.025128607
14.02	0.050232416
14.03	0.075286651
14.04	0.100266587
14.05	0.125147572
14.06	0.149905052
14.07	0.174514593
14.08	0.19895191
14.09	0.223192885
14.1	0.247213595
14.11	0.270990336
14.12	0.294499642
14.13	0.317718313
14.14	0.340623433
14.15	0.3631924
14.16	0.385402939
14.17	0.407233133
14.18	0.428661436
14.19	0.449666702
14.2	0.470228202
14.21	0.490325643
14.22	0.509939192
14.23	0.529049492
14.24	0.547637685
14.25	0.565685425
14.26	0.583174902
14.27	0.600088856
14.28	0.616410594
14.29	0.63212401
14.3	0.647213595
14.31	0.661664459
14.32	0.67546234
14.33	0.688593622
14.34	0.701045344
14.35	0.712805219
14.36	0.723861642
14.37	0.734203701
14.38	0.743821189
14.39	0.752704615
14.4	0.760845213
14.41	0.768234949
14.42	0.774866529
14.43	0.78073341
14.44	0.785829801
14.45	0.790150672
14.46	0.793691761
14.47	0.796449572
14.48	0.798421383
14.49	0.799605248
14.5	0.8
14.51	0.799605248
14.52	0.798421383
14.53	0.796449572
14.54	0.793691761
14.55	0.790150672
14.56	0.785829801
14.57	0.78073341
14.58	0.774866529
14.59	0.768234949
14.6	0.760845213
14.61	0.752704615
14.62	0.743821189
14.63	0.734203701
14.64	0.723861642
14.65	0.712805219
14.66	0.701045344
14.67	0.688593622
14.68	0.67546234
14.69	0.661664459
14.7	0.647213595
14.71	0.63212401
14.72	0.616410594
14.73	0.600088856
14.74	0.583174902
14.75	0.565685425
14.76	0.547637685
14.77	0.529049492
14.78	0.509939192
14.79	0.490325643
14.8	0.470228202
14.81	0.449666702
14.82	0.428661436
14.83	0.407233133
14.84	0.385402939
14.85	0.3631924
14.86	0.340623433
14.87	0.317718313
14.88	0.294499642
14.89	0.270990336
14.9	0.247213595
14.91	0.223192885
14.92	0.19895191
14.93	0.174514593
14.94	0.149905052
14.95	0.125147572
14.96	0.100266587
14.97	0.075286651
14.98	0.050232416
14.99	0.025128607
15	4.31235E-15
15.01	-0.025128607
15.02	-0.050232416
15.03	-0.075286651
15.04	-0.100266587
15.05	-0.125147572
15.06	-0.149905052
15.07	-0.174514593
15.08	-0.19895191
15.09	-0.223192885
15.1	-0.247213595
15.11	-0.270990336
15.12	-0.294499642
15.13	-0.317718313
15.14	-0.340623433
15.15	-0.3631924
15.16	-0.385402939
15.17	-0.407233133
15.18	-0.428661436
15.19	-0.449666702
15.2	-0.470228202
15.21	-0.490325643
15.22	-0.509939192
15.23	-0.529049492
15.24	-0.547637685
15.25	-0.565685425
15.26	-0.583174902
15.27	-0.600088856
15.28	-0.616410594
15.29	-0.63212401
15.3	-0.647213595
15.31	-0.661664459
15.32	-0.67546234
15.33	-0.688593622
15.34	-0.701045344
15.35	-0.712805219
15.36	-0.723861642
15.37	-0.734203701
15.38	-0.743821189
15.39	-0.752704615
15.4	-0.760845213
15.41	-0.768234949
15.42	-0.774866529
15.43	-0.78073341
15.44	-0.785829801
15.45	-0.790150672
15.46	-0.793691761
15.47	-0.796449572
15.48	-0.798421383
15.49	-0.799605248
15.5	-0.8
15.51	-0.799605248
15.52	-0.798421383
15.53	-0.796449572
15.54	-0.793691761
15.55	-0.790150672
15.56	-0.785829801
15.57	-0.78073341
15.58	-0.774866529
15.59	-0.768234949
15.6	-0.760845213
15.61	-0.752704615
15.62	-0.743821189
15.63	-0.734203701
15.64	-0.723861642
15.65	-0.712805219
15.66	-0.701045344
15.67	-0.688593622
15.68	-0.67546234
15.69	-0.661664459
15.7	-0.647213595
15.71	-0.63212401
15.72	-0.616410594
15.73	-0.600088856
15.74	-0.583174902
15.75	-0.565685425
15.76	-0.547637685
15.77	-0.529049492
15.78	-0.509939192
15.79	-0.490325643
15.8	-0.470228202
15.81	-0.449666702
15.82	-0.428661436
15.83	-0.407233133
15.84	-0.385402939
15.85	-0.3631924
15.86	-0.340623433
15.87	-0.317718313
15.88	-0.294499642
15.89	-0.270990336
15.9	-0.247213595
15.91	-0.223192885
15.92	-0.19895191
15.93	-0.174514593
15.94	-0.149905052
15.95	-0.125147572
15.96	-0.100266587
15.97	-0.075286651
15.98	-0.050232416
15.99	-0.025128607
16	-1.56819E-15
16.01	0.025128607
16.02	0.050232416
16.03	0.075286651
16.04	0.100266587
16.05	0.125147572
16.06	0.149905052
16.07	0.174514593
16.08	0.19895191
16.09	0.223192885
16.1	0.247213595
16.11	0.270990336
16.12	0.294499642
16.13	0.317718313
16.14	0.340623433
16.15	0.3631924
16.16	0.385402939
16.17	0.407233133
16.18	0.428661436
16.19	0.449666702
16.2	0.470228202
16.21	0.490325643
16.22	0.509939192
16.23	0.529049492
16.24	0.547637685
16.25	0.565685425
16.26	0.583174902
16.27	0.600088856
16.28	0.616410594
16.29	0.63212401
16.3	0.647213595
16.31	0.661664459
16.32	0.67546234
16.33	0.688593622
16.34	0.701045344
16.35	0.712805219
16.36	0.723861642
16.37	0.734203701
16.38	0.743821189
16.39	0.752704615
16.4	0.760845213
16.41	0.768234949
16.42	0.774866529
16.43	0.78073341
16.44	0.785829801
16.45	0.790150672
16.46	0.793691761
16.47	0.796449572
16.48	0.798421383
16.49	0.799605248
16.5	0.8
16.51	0.799605248
16.52	0.798421383
16.53	0.796449572
16.54	0.793691761
16.55	0.790150672
16.56	0.785829801
16.57	0.78073341
16.58	0.774866529
16.59	0.768234949
16.6	0.760845213
16.61	0.752704615
16.62	0.743821189
16.63	0.734203701
16.64	0.723861642
16.65	0.712805219
16.66	0.701045344
16.67	0.688593622
16.68	0.67546234
16.69	0.661664459
16.7	0.647213595
16.71	0.63212401
16.72	0.616410594
16.73	0.600088856
16.74	0.583174902
16.75	0.565685425
16.76	0.547637685
16.77	0.529049492
16.78	0.509939192
16.79	0.490325643
16.8	0.470228202
16.81	0.449666702
16.82	0.428661436
16.83	0.407233133
16.84	0.385402939
16.85	0.3631924
16.86	0.340623433
16.87	0.317718313
16.88	0.294499642
16.89	0.270990336
16.9	0.247213595
16.91	0.223192885
16.92	0.19895191
16.93	0.174514593
16.94	0.149905052
16.95	0.125147572
16.96	0.100266587
16.97	0.075286651
16.98	0.050232416
16.99	0.025128607
17	-1.17597E-15
17.01	-0.025128607
17.02	-0.050232416
17.03	-0.075286651
17.04	-0.100266587
17.05	-0.125147572
17.06	-0.149905052
17.07	-0.174514593
17.08	-0.19895191
17.09	-0.223192885
17.1	-0.247213595
17.11	-0.270990336
17.12	-0.294499642
17.13	-0.317718313
17.14	-0.340623433
17.15	-0.3631924
17.16	-0.385402939
17.17	-0.407233133
17.18	-0.428661436
17.19	-0.449666702
17.2	-0.470228202
17.21	-0.490325643
17.22	-0.509939192
17.23	-0.529049492
17.24	-0.547637685
17.25	-0.565685425
17.26	-0.583174902
17.27	-0.600088856
17.28	-0.616410594
17.29	-0.63212401
17.3	-0.647213595
17.31	-0.661664459
17.32	-0.67546234
17.33	-0.688593622
17.34	-0.701045344
17.35	-0.712805219
17.36	-0.723861642
17.37	-0.734203701
17.38	-0.743821189
17.39	-0.752704615
17.4	-0.760845213
17.41	-0.768234949
17.42	-0.774866529
17.43	-0.78073341
17.44	-0.785829801
17.45	-0.790150672
17.46	-0.793691761
17.47	-0.796449572
17.48	-0.798421383
17.49	-0.799605248
17.5	-0.8
17.51	-0.799605248
17.52	-0.798421383
17.53	-0.796449572
17.54	-0.793691761
17.55	-0.790150672
17.56	-0.785829801
17.57	-0.78073341
17.58	-0.774866529
17.59	-0.768234949
17.6	-0.760845213
17.61	-0.752704615
17.62	-0.743821189
17.63	-0.734203701
17.64	-0.723861642
17.65	-0.712805219
17.66	-0.701045344
17.67	-0.688593622
17.68	-0.67546234
17.69	-0.661664459
17.7	-0.647213595
17.71	-0.63212401
17.72	-0.616410594
17.73	-0.600088856
17.74	-0.583174902
17.75	-0.565685425
17.76	-0.547637685
17.77	-0.529049492
17.78	-0.509939192
17.79	-0.490325643
17.8	-0.470228202
17.81	-0.449666702
17.82	-0.428661436
17.83	-0.407233133
17.84	-0.385402939
17.85	-0.3631924
17.86	-0.340623433
17.87	-0.317718313
17.88	-0.294499642
17.89	-0.270990336
17.9	-0.247213595
17.91	-0.223192885
17.92	-0.19895191
17.93	-0.174514593
17.94	-0.149905052
17.95	-0.125147572
17.96	-0.100266587
17.97	-0.075286651
17.98	-0.050232416
17.99	-0.025128607
18	-1.76421E-15
18.01	0.025128607
18.02	0.050232416
18.03	0.075286651
18.04	0.100266587
18.05	0.125147572
18.06	0.149905052
18.07	0.174514593
18.08	0.19895191
18.09	0.223192885
18.1	0.247213595
18.11	0.270990336
18.12	0.294499642
18.13	0.317718313
18.14	0.340623433
18.15	0.3631924
18.16	0.385402939
18.17	0.407233133
18.18	0.428661436
18.19	0.449666702
18.2	0.470228202
18.21	0.490325643
18.22	0.509939192
18.23	0.529049492
18.24	0.547637685
18.25	0.565685425
18.26	0.583174902
18.27	0.600088856
18.28	0.616410594
18.29	0.63212401
18.3	0.647213595
18.31	0.661664459
18.32	0.67546234
18.33	0.688593622
18.34	0.701045344
18.35	0.712805219
18.36	0.723861642
18.37	0.734203701
18.38	0.743821189
18.39	0.752704615
18.4	0.760845213
18.41	0.768234949
18.42	0.774866529
18.43	0.78073341
18.44	0.785829801
18.45	0.790150672
18.46	0.793691761
18.47	0.796449572
18.48	0.798421383
18.49	0.799605248
18.5	0.8
18.51	0.799605248
18.52	0.798421383
18.53	0.796449572
18.54	0.793691761
18.55	0.790150672
18.56	0.785829801
18.57	0.78073341
18.58	0.774866529
18.59	0.768234949
18.6	0.760845213
18.61	0.752704615
18.62	0.743821189
18.63	0.734203701
18.64	0.723861642
18.65	0.712805219
18.66	0.701045344
18.67	0.688593622
18.68	0.67546234
18.69	0.661664459
18.7	0.647213595
18.71	0.63212401
18.72	0.616410594
18.73	0.600088856
18.74	0.583174902
18.75	0.565685425
18.76	0.547637685
18.77	0.529049492
18.78	0.509939192
18.79	0.490325643
18.8	0.470228202
18.81	0.449666702
18.82	0.428661436
18.83	0.407233133
18.84	0.385402939
18.85	0.3631924
18.86	0.340623433
18.87	0.317718313
18.88	0.294499642
18.89	0.270990336
18.9	0.247213595
18.91	0.223192885
18.92	0.19895191
18.93	0.174514593
18.94	0.149905052
18.95	0.125147572
18.96	0.100266587
18.97	0.075286651
18.98	0.050232416
18.99	0.025128607
19	4.7044E-15
19.01	-0.025128607
19.02	-0.050232416
19.03	-0.075286651
19.04	-0.100266587
19.05	-0.125147572
19.06	-0.149905052
19.07	-0.174514593
19.08	-0.19895191
19.09	-0.223192885
19.1	-0.247213595
19.11	-0.270990336
19.12	-0.294499642
19.13	-0.317718313
19.14	-0.340623433
19.15	-0.3631924
19.16	-0.385402939
19.17	-0.407233133
19.18	-0.428661436
19.19	-0.449666702
19.2	-0.470228202
19.21	-0.490325643
19.22	-0.509939192
19.23	-0.529049492
19.24	-0.547637685
19.25	-0.565685425
19.26	-0.583174902
19.27	-0.600088856
19.28	-0.616410594
19.29	-0.63212401
19.3	-0.647213595
19.31	-0.661664459
19.32	-0.67546234
19.33	-0.688593622
19.34	-0.701045344
19.35	-0.712805219
19.36	-0.723861642
19.37	-0.734203701
19.38	-0.743821189
19.39	-0.752704615
19.4	-0.760845213
19.41	-0.768234949
19.42	-0.774866529
19.43	-0.78073341
19.44	-0.785829801
19.45	-0.790150672
19.46	-0.793691761
19.47	-0.796449572
19.48	-0.798421383
19.49	-0.799605248
19.5	-0.8
19.51	-0.799605248
19.52	-0.798421383
19.53	-0.796449572
19.54	-0.793691761
19.55	-0.790150672
19.56	-0.785829801
19.57	-0.78073341
19.58	-0.774866529
19.59	-0.768234949
19.6	-0.760845213
19.61	-0.752704615
19.62	-0.743821189
19.63	-0.734203701
19.64	-0.723861642
19.65	-0.712805219
19.66	-0.701045344
19.67	-0.688593622
19.68	-0.67546234
19.69	-0.661664459
19.7	-0.647213595
19.71	-0.63212401
19.72	-0.616410594
19.73	-0.600088856
19.74	-0.583174902
19.75	-0.565685425
19.76	-0.547637685
19.77	-0.529049492
19.78	-0.509939192
19.79	-0.490325643
19.8	-0.470228202
19.81	-0.449666702
19.82	-0.428661436
19.83	-0.407233133
19.84	-0.385402939
19.85	-0.3631924
19.86	-0.340623433
19.87	-0.317718313
19.88	-0.294499642
19.89	-0.270990336
19.9	-0.247213595
19.91	-0.223192885
19.92	-0.19895191
19.93	-0.174514593
19.94	-0.149905052
19.95	-0.125147572
19.96	-0.100266587
19.97	-0.075286651
19.98	-0.050232416
19.99	-0.025128607
20	-1.96024E-15
20.01	0.025128607
20.02	0.050232416
20.03	0.075286651
20.04	0.100266587
20.05	0.125147572
20.06	0.149905052
20.07	0.174514593
20.08	0.19895191
20.09	0.223192885
20.1	0.247213595
20.11	0.270990336
20.12	0.294499642
20.13	0.317718313
20.14	0.340623433
20.15	0.3631924
20.16	0.385402939
20.17	0.407233133
20.18	0.428661436
20.19	0.449666702
20.2	0.470228202
20.21	0.490325643
20.22	0.509939192
20.23	0.529049492
20.24	0.547637685
20.25	0.565685425
20.26	0.583174902
20.27	0.600088856
20.28	0.616410594
20.29	0.63212401
20.3	0.647213595
20.31	0.661664459
20.32	0.67546234
20.33	0.688593622
20.34	0.701045344
20.35	0.712805219
20.36	0.723861642
20.37	0.734203701
20.38	0.743821189
20.39	0.752704615
20.4	0.760845213
20.41	0.768234949
20.42	0.774866529
20.43	0.78073341
20.44	0.785829801
20.45	0.790150672
20.46	0.793691761
20.47	0.796449572
20.48	0.798421383
20.49	0.799605248
20.5	0.8
20.51	0.799605248
20.52	0.798421383
20.53	0.796449572
20.54	0.793691761
20.55	0.790150672
20.56	0.785829801
20.57	0.78073341
20.58	0.774866529
20.59	0.768234949
20.6	0.760845213
20.61	0.752704615
20.62	0.743821189
20.63	0.734203701
20.64	0.723861642
20.65	0.712805219
20.66	0.701045344
20.67	0.688593622
20.68	0.67546234
20.69	0.661664459
20.7	0.647213595
20.71	0.63212401
20.72	0.616410594
20.73	0.600088856
20.74	0.583174902
20.75	0.565685425
20.76	0.547637685
20.77	0.529049492
20.78	0.509939192
20.79	0.490325643
20.8	0.470228202
20.81	0.449666702
20.82	0.428661436
20.83	0.407233133
20.84	0.385402939
20.85	0.3631924
20.86	0.340623433
20.87	0.317718313
20.88	0.294499642
20.89	0.270990336
20.9	0.247213595
20.91	0.223192885
20.92	0.19895191
20.93	0.174514593
20.94	0.149905052
20.95	0.125147572
20.96	0.100266587
20.97	0.075286651
20.98	0.050232416
20.99	0.025128607
21	-7.83922E-16
21.01	-0.025128607
21.02	-0.050232416
21.03	-0.075286651
21.04	-0.100266587
21.05	-0.125147572
21.06	-0.149905052
21.07	-0.174514593
21.08	-0.19895191
21.09	-0.223192885
21.1	-0.247213595
21.11	-0.270990336
21.12	-0.294499642
21.13	-0.317718313
21.14	-0.340623433
21.15	-0.3631924
21.16	-0.385402939
21.17	-0.407233133
21.18	-0.428661436
21.19	-0.449666702
21.2	-0.470228202
21.21	-0.490325643
21.22	-0.509939192
21.23	-0.529049492
21.24	-0.547637685
21.25	-0.565685425
21.26	-0.583174902
21.27	-0.600088856
21.28	-0.616410594
21.29	-0.63212401
21.3	-0.647213595
21.31	-0.661664459
21.32	-0.67546234
21.33	-0.688593622
21.34	-0.701045344
21.35	-0.712805219
21.36	-0.723861642
21.37	-0.734203701
21.38	-0.743821189
21.39	-0.752704615
21.4	-0.760845213
21.41	-0.768234949
21.42	-0.774866529
21.43	-0.78073341
21.44	-0.785829801
21.45	-0.790150672
21.46	-0.793691761
21.47	-0.796449572
21.48	-0.798421383
21.49	-0.799605248
21.5	-0.8
21.51	-0.799605248
21.52	-0.798421383
21.53	-0.796449572
21.54	-0.793691761
21.55	-0.790150672
21.56	-0.785829801
21.57	-0.78073341
21.58	-0.774866529
21.59	-0.768234949
21.6	-0.760845213
21.61	-0.752704615
21.62	-0.743821189
21.63	-0.734203701
21.64	-0.723861642
21.65	-0.712805219
21.66	-0.701045344
21.67	-0.688593622
21.68	-0.67546234
21.69	-0.661664459
21.7	-0.647213595
21.71	-0.63212401
21.72	-0.616410594
21.73	-0.600088856
21.74	-0.583174902
21.75	-0.565685425
21.76	-0.547637685
21.77	-0.529049492
21.78	-0.509939192
21.79	-0.490325643
21.8	-0.470228202
21.81	-0.449666702
21.82	-0.428661436
21.83	-0.407233133
21.84	-0.385402939
21.85	-0.3631924
21.86	-0.340623433
21.87	-0.317718313
21.88	-0.294499642
21.89	-0.270990336
21.9	-0.247213595
21.91	-0.223192885
21.92	-0.19895191
21.93	-0.174514593
21.94	-0.149905052
21.95	-0.125147572
21.96	-0.100266587
21.97	-0.075286651
21.98	-0.050232416
21.99	-0.025128607
22	-7.8406E-15
22.01	0.025128607
22.02	0.050232416
22.03	0.075286651
22.04	0.100266587
22.05	0.125147572
22.06	0.149905052
22.07	0.174514593
22.08	0.19895191
22.09	0.223192885
22.1	0.247213595
22.11	0.270990336
22.12	0.294499642
22.13	0.317718313
22.14	0.340623433
22.15	0.3631924
22.16	0.385402939
22.17	0.407233133
22.18	0.428661436
22.19	0.449666702
22.2	0.470228202
22.21	0.490325643
22.22	0.509939192
22.23	0.529049492
22.24	0.547637685
22.25	0.565685425
22.26	0.583174902
22.27	0.600088856
22.28	0.616410594
22.29	0.63212401
22.3	0.647213595
22.31	0.661664459
22.32	0.67546234
22.33	0.688593622
22.34	0.701045344
22.35	0.712805219
22.36	0.723861642
22.37	0.734203701
22.38	0.743821189
22.39	0.752704615
22.4	0.760845213
22.41	0.768234949
22.42	0.774866529
22.43	0.78073341
22.44	0.785829801
22.45	0.790150672
22.46	0.793691761
22.47	0.796449572
22.48	0.798421383
22.49	0.799605248
22.5	0.8
22.51	0.799605248
22.52	0.798421383
22.53	0.796449572
22.54	0.793691761
22.55	0.790150672
22.56	0.785829801
22.57	0.78073341
22.58	0.774866529
22.59	0.768234949
22.6	0.760845213
22.61	0.752704615
22.62	0.743821189
22.63	0.734203701
22.64	0.723861642
22.65	0.712805219
22.66	0.701045344
22.67	0.688593622
22.68	0.67546234
22.69	0.661664459
22.7	0.647213595
22.71	0.63212401
22.72	0.616410594
22.73	0.600088856
22.74	0.583174902
22.75	0.565685425
22.76	0.547637685
22.77	0.529049492
22.78	0.509939192
22.79	0.490325643
22.8	0.470228202
22.81	0.449666702
22.82	0.428661436
22.83	0.407233133
22.84	0.385402939
22.85	0.3631924
22.86	0.340623433
22.87	0.317718313
22.88	0.294499642
22.89	0.270990336
22.9	0.247213595
22.91	0.223192885
22.92	0.19895191
22.93	0.174514593
22.94	0.149905052
22.95	0.125147572
22.96	0.100266587
22.97	0.075286651
22.98	0.050232416
22.99	0.025128607
23	5.09644E-15
23.01	-0.025128607
23.02	-0.050232416
23.03	-0.075286651
23.04	-0.100266587
23.05	-0.125147572
23.06	-0.149905052
23.07	-0.174514593
23.08	-0.19895191
23.09	-0.223192885
23.1	-0.247213595
23.11	-0.270990336
23.12	-0.294499642
23.13	-0.317718313
23.14	-0.340623433
23.15	-0.3631924
23.16	-0.385402939
23.17	-0.407233133
23.18	-0.428661436
23.19	-0.449666702
23.2	-0.470228202
23.21	-0.490325643
23.22	-0.509939192
23.23	-0.529049492
23.24	-0.547637685
23.25	-0.565685425
23.26	-0.583174902
23.27	-0.600088856
23.28	-0.616410594
23.29	-0.63212401
23.3	-0.647213595
23.31	-0.661664459
23.32	-0.67546234
23.33	-0.688593622
23.34	-0.701045344
23.35	-0.712805219
23.36	-0.723861642
23.37	-0.734203701
23.38	-0.743821189
23.39	-0.752704615
23.4	-0.760845213
23.41	-0.768234949
23.42	-0.774866529
23.43	-0.78073341
23.44	-0.785829801
23.45	-0.790150672
23.46	-0.793691761
23.47	-0.796449572
23.48	-0.798421383
23.49	-0.799605248
23.5	-0.8
23.51	-0.799605248
23.52	-0.798421383
23.53	-0.796449572
23.54	-0.793691761
23.55	-0.790150672
23.56	-0.785829801
23.57	-0.78073341
23.58	-0.774866529
23.59	-0.768234949
23.6	-0.760845213
23.61	-0.752704615
23.62	-0.743821189
23.63	-0.734203701
23.64	-0.723861642
23.65	-0.712805219
23.66	-0.701045344
23.67	-0.688593622
23.68	-0.67546234
23.69	-0.661664459
23.7	-0.647213595
23.71	-0.63212401
23.72	-0.616410594
23.73	-0.600088856
23.74	-0.583174902
23.75	-0.565685425
23.76	-0.547637685
23.77	-0.529049492
23.78	-0.509939192
23.79	-0.490325643
23.8	-0.470228202
23.81	-0.449666702
23.82	-0.428661436
23.83	-0.407233133
23.84	-0.385402939
23.85	-0.3631924
23.86	-0.340623433
23.87	-0.317718313
23.88	-0.294499642
23.89	-0.270990336
23.9	-0.247213595
23.91	-0.223192885
23.92	-0.19895191
23.93	-0.174514593
23.94	-0.149905052
23.95	-0.125147572
23.96	-0.100266587
23.97	-0.075286651
23.98	-0.050232416
23.99	-0.025128607
24	-2.35229E-15
24.01	0.025128607
24.02	0.050232416
24.03	0.075286651
24.04	0.100266587
24.05	0.125147572
24.06	0.149905052
24.07	0.174514593
24.08	0.19895191
24.09	0.223192885
24.1	0.247213595
24.11	0.270990336
24.12	0.294499642
24.13	0.317718313
24.14	0.340623433
24.15	0.3631924
24.16	0.385402939
24.17	0.407233133
24.18	0.428661436
24.19	0.449666702
24.2	0.470228202
24.21	0.490325643
24.22	0.509939192
24.23	0.529049492
24.24	0.547637685
24.25	0.565685425
24.26	0.583174902
24.27	0.600088856
24.28	0.616410594
24.29	0.63212401
24.3	0.647213595
24.31	0.661664459
24.32	0.67546234
24.33	0.688593622
24.34	0.701045344
24.35	0.712805219
24.36	0.723861642
24.37	0.734203701
24.38	0.743821189
24.39	0.752704615
24.4	0.760845213
24.41	0.768234949
24.42	0.774866529
24.43	0.78073341
24.44	0.785829801
24.45	0.790150672
24.46	0.793691761
24.47	0.796449572
24.48	0.798421383
24.49	0.799605248
24.5	0.8
24.51	0.799605248
24.52	0.798421383
24.53	0.796449572
24.54	0.793691761
24.55	0.790150672
24.56	0.785829801
24.57	0.78073341
24.58	0.774866529
24.59	0.768234949
24.6	0.760845213
24.61	0.752704615
24.62	0.743821189
24.63	0.734203701
24.64	0.723861642
24.65	0.712805219
24.66	0.701045344
24.67	0.688593622
24.68	0.67546234
24.69	0.661664459
24.7	0.647213595
24.71	0.63212401
24.72	0.616410594
24.73	0.600088856
24.74	0.583174902
24.75	0.565685425
24.76	0.547637685
24.77	0.529049492
24.78	0.509939192
24.79	0.490325643
24.8	0.470228202
24.81	0.449666702
24.82	0.428661436
24.83	0.407233133
24.84	0.385402939
24.85	0.3631924
24.86	0.340623433
24.87	0.317718313
24.88	0.294499642
24.89	0.270990336
24.9	0.247213595
24.91	0.223192885
24.92	0.19895191
24.93	0.174514593
24.94	0.149905052
24.95	0.125147572
24.96	0.100266587
24.97	0.075286651
24.98	0.050232416
24.99	0.025128607
25	-3.91874E-16
25.01	-0.025128607
25.02	-0.050232416
25.03	-0.075286651
25.04	-0.100266587
25.05	-0.125147572
25.06	-0.149905052
25.07	-0.174514593
25.08	-0.19895191
25.09	-0.223192885
25.1	-0.247213595
25.11	-0.270990336
25.12	-0.294499642
25.13	-0.317718313
25.14	-0.340623433
25.15	-0.3631924
25.16	-0.385402939
25.17	-0.407233133
25.18	-0.428661436
25.19	-0.449666702
25.2	-0.470228202
25.21	-0.490325643
25.22	-0.509939192
25.23	-0.529049492
25.24	-0.547637685
25.25	-0.565685425
25.26	-0.583174902
25.27	-0.600088856
25.28	-0.616410594
25.29	-0.63212401
25.3	-0.647213595
25.31	-0.661664459
25.32	-0.67546234
25.33	-0.688593622
25.34	-0.701045344
25.35	-0.712805219
25.36	-0.723861642
25.37	-0.734203701
25.38	-0.743821189
25.39	-0.752704615
25.4	-0.760845213
25.41	-0.768234949
25.42	-0.774866529
25.43	-0.78073341
25.44	-0.785829801
25.45	-0.790150672
25.46	-0.793691761
25.47	-0.796449572
25.48	-0.798421383
25.49	-0.799605248
25.5	-0.8
25.51	-0.799605248
25.52	-0.798421383
25.53	-0.796449572
25.54	-0.793691761
25.55	-0.790150672
25.56	-0.785829801
25.57	-0.78073341
25.58	-0.774866529
25.59	-0.768234949
25.6	-0.760845213
25.61	-0.752704615
25.62	-0.743821189
25.63	-0.734203701
25.64	-0.723861642
25.65	-0.712805219
25.66	-0.701045344
25.67	-0.688593622
25.68	-0.67546234
25.69	-0.661664459
25.7	-0.647213595
25.71	-0.63212401
25.72	-0.616410594
25.73	-0.600088856
25.74	-0.583174902
25.75	-0.565685425
25.76	-0.547637685
25.77	-0.529049492
25.78	-0.509939192
25.79	-0.490325643
25.8	-0.470228202
25.81	-0.449666702
25.82	-0.428661436
25.83	-0.407233133
25.84	-0.385402939
25.85	-0.3631924
25.86	-0.340623433
25.87	-0.317718313
25.88	-0.294499642
25.89	-0.270990336
25.9	-0.247213595
25.91	-0.223192885
25.92	-0.19895191
25.93	-0.174514593
25.94	-0.149905052
25.95	-0.125147572
25.96	-0.100266587
25.97	-0.075286651
25.98	-0.050232416
25.99	-0.025128607
26	3.13603E-15
26.01	0.025128607
26.02	0.050232416
26.03	0.075286651
26.04	0.100266587
26.05	0.125147572
26.06	0.149905052
26.07	0.174514593
26.08	0.19895191
26.09	0.223192885
26.1	0.247213595
26.11	0.270990336
26.12	0.294499642
26.13	0.317718313
26.14	0.340623433
26.15	0.3631924
26.16	0.385402939
26.17	0.407233133
26.18	0.428661436
26.19	0.449666702
26.2	0.470228202
26.21	0.490325643
26.22	0.509939192
26.23	0.529049492
26.24	0.547637685
26.25	0.565685425
26.26	0.583174902
26.27	0.600088856
26.28	0.616410594
26.29	0.63212401
26.3	0.647213595
26.31	0.661664459
26.32	0.67546234
26.33	0.688593622
26.34	0.701045344
26.35	0.712805219
26.36	0.723861642
26.37	0.734203701
26.38	0.743821189
26.39	0.752704615
26.4	0.760845213
26.41	0.768234949
26.42	0.774866529
26.43	0.78073341
26.44	0.785829801
26.45	0.790150672
26.46	0.793691761
26.47	0.796449572
26.48	0.798421383
26.49	0.799605248
26.5	0.8
26.51	0.799605248
26.52	0.798421383
26.53	0.796449572
26.54	0.793691761
26.55	0.790150672
26.56	0.785829801
26.57	0.78073341
26.58	0.774866529
26.59	0.768234949
26.6	0.760845213
26.61	0.752704615
26.62	0.743821189
26.63	0.734203701
26.64	0.723861642
26.65	0.712805219
26.66	0.701045344
26.67	0.688593622
26.68	0.67546234
26.69	0.661664459
26.7	0.647213595
26.71	0.63212401
